DATE,Price,LSTM,ARFIMA,PROPHET,SARIMAX,VARIMAX
09-05-2019,1288.2,,,,,
10-05-2019,1290.2,,,,,
13-05-2019,1304.7,,,,,
14-05-2019,1299,,,,,
15-05-2019,1300.5,,,,,
16-05-2019,1289.4,,,,,
17-05-2019,1278.9,,,,,
20-05-2019,1280.3,,,,,
21-05-2019,1276.2,,,,,
22-05-2019,1277.1,,,,,
23-05-2019,1288.4,,,,,
24-05-2019,1286.4,,,,,
27-05-2019,1277.1,,,,,
28-05-2019,1280.1,,,,,
29-05-2019,1283.7,,,,,
30-05-2019,1292.4,,,,,
31-05-2019,1311.1,,,,,
03-06-2019,1327.9,,,,,
04-06-2019,1328.7,,,,,
05-06-2019,1333.6,,,,,
06-06-2019,1342.7,,,,,
07-06-2019,1346.1,,,,,
10-06-2019,1329.3,,,,,
11-06-2019,1331.2,,,,,
12-06-2019,1336.8,,,,,
13-06-2019,1343.7,,,,,
14-06-2019,1344.5,,,,,
17-06-2019,1342.9,,,,,
18-06-2019,1350.7,,,,,
19-06-2019,1348.8,,,,,
20-06-2019,1396.9,,,,,
21-06-2019,1400.1,,,,,
24-06-2019,1418.2,,,,,
25-06-2019,1418.7,,,,,
26-06-2019,1415.4,,,,,
27-06-2019,1414.9,,,,,
28-06-2019,1416.7,,,,,
01-07-2019,1392.4,,,,,
02-07-2019,1411.2,,,,,
03-07-2019,1424.2,,,,,
04-07-2019,1400.1,,,,,
05-07-2019,1403.4,,,,,
08-07-2019,1403.3,,,,,
09-07-2019,1403.9,,,,,
10-07-2019,1415.8,,,,,
11-07-2019,1410,,,,,
12-07-2019,1415.9,,,,,
15-07-2019,1417.3,,,,,
16-07-2019,1415,,,,,
17-07-2019,1427.2,,,,,
18-07-2019,1431.9,,,,,
19-07-2019,1430.1,,,,,
22-07-2019,1430.7,,,,,
23-07-2019,1425.5,,,,,
24-07-2019,1427.4,,,,,
25-07-2019,1418,,,,,
26-07-2019,1423.5,,,,,
29-07-2019,1424.3,,,,,
30-07-2019,1435.8,,,,,
31-07-2019,1431.8,,,,,
01-08-2019,1426.5,,,,,
02-08-2019,1451.6,,,,,
05-08-2019,1470.6,,,,,
06-08-2019,1478.3,,,,,
07-08-2019,1513.2,,,,,
08-08-2019,1503.1,,,,,
09-08-2019,1502,,,,,
12-08-2019,1510.9,,,,,
13-08-2019,1507.9,,,,,
14-08-2019,1521.6,,,,,
15-08-2019,1525.1,,,,,
16-08-2019,1517.5,,,,,
19-08-2019,1505.5,,,,,
20-08-2019,1509.7,,,,,
21-08-2019,1509.6,,,,,
22-08-2019,1502.3,,,,,
23-08-2019,1531.4,,,,,
26-08-2019,1530.9,,,,,
27-08-2019,1545.6,,,,,
28-08-2019,1542.8,,,,,
29-08-2019,1533.7,,,,,
30-08-2019,1526.2,,,,,
02-09-2019,1555.9,,,,,
03-09-2019,1552.8,,,,,
04-09-2019,1557.2,,,,,
05-09-2019,1522.5,,,,,
06-09-2019,1512.4,,,,,
09-09-2019,1508.1,,,,,
10-09-2019,1496.4,,,,,
11-09-2019,1500.5,,,,,
12-09-2019,1504.8,,,,,
13-09-2019,1496.8,,,,,
16-09-2019,1508.7,,,,,
17-09-2019,1510.8,,,,,
18-09-2019,1513,,,,,
19-09-2019,1503.4,,,,,
20-09-2019,1512,,,,,
23-09-2019,1527.8,,,,,
24-09-2019,1536.6,,,,,
25-09-2019,1508.9,,,,,
26-09-2019,1511.7,,,,,
27-09-2019,1506.4,,,,,
30-09-2019,1472.9,,,,,
01-10-2019,1489,,,,,
02-10-2019,1507.9,,,,,
03-10-2019,1513.8,,,,,
04-10-2019,1512.9,,,,,
07-10-2019,1504.4,,,,,
08-10-2019,1503.9,,,,,
09-10-2019,1512.8,,,,,
10-10-2019,1500.9,,,,,
11-10-2019,1488.7,,,,,
14-10-2019,1497.6,,,,,
15-10-2019,1483.5,,,,,
16-10-2019,1494,,,,,
17-10-2019,1498.3,,,,,
18-10-2019,1494.1,,,,,
21-10-2019,1488.1,,,,,
22-10-2019,1487.5,,,,,
23-10-2019,1495.7,,,,,
24-10-2019,1504.7,,,,,
25-10-2019,1505.3,,,,,
28-10-2019,1495.8,,,,,
29-10-2019,1490.7,,,,,
30-10-2019,1500.2,,,,,
31-10-2019,1518.3,,,,,
01-11-2019,1514.9,,,,,
04-11-2019,1514.7,,,,,
05-11-2019,1487.6,,,,,
06-11-2019,1496.8,,,,,
07-11-2019,1469.9,,,,,
08-11-2019,1466.4,,,,,
11-11-2019,1460.6,,,,,
12-11-2019,1457.2,,,,,
13-11-2019,1466.8,,,,,
14-11-2019,1476.9,,,,,
15-11-2019,1472,,,,,
18-11-2019,1475.4,,,,,
19-11-2019,1477.8,,,,,
20-11-2019,1477.5,,,,,
21-11-2019,1467.1,,,,,
22-11-2019,1467.3,,,,,
25-11-2019,1460.5,,,,,
26-11-2019,1464.4,,,,,
27-11-2019,1460.8,,,,,
28-11-2019,1472.7,,,,,
29-11-2019,1472.7,,,,,
02-12-2019,1469.2,,,,,
03-12-2019,1484.4,,,,,
04-12-2019,1480.2,,,,,
05-12-2019,1483.1,,,,,
06-12-2019,1465.1,,,,,
09-12-2019,1464.9,,,,,
10-12-2019,1468.1,,,,,
11-12-2019,1475,,,,,
12-12-2019,1472.3,,,,,
13-12-2019,1481.2,,,,,
16-12-2019,1480.5,,,,,
17-12-2019,1480.6,,,,,
18-12-2019,1478.7,,,,,
19-12-2019,1484.4,,,,,
20-12-2019,1480.9,,,,,
23-12-2019,1488.7,,,,,
24-12-2019,1504.8,,,,,
26-12-2019,1514.4,,,,,
27-12-2019,1518.1,,,,,
30-12-2019,1521.6,,,,,
31-12-2019,1526.5,,,,,
02-01-2020,1531.4,,,,,
03-01-2020,1555.5,,,,,
06-01-2020,1572,,,,,
07-01-2020,1577.6,,,,,
08-01-2020,1563.8,,,,,
09-01-2020,1557.8,,,,,
10-01-2020,1563.6,,,,,
13-01-2020,1553.7,,,,,
14-01-2020,1548,,,,,
15-01-2020,1557.2,,,,,
16-01-2020,1553.7,,,,,
17-01-2020,1563.6,,,,,
20-01-2020,1557.9,,,,,
21-01-2020,1560.8,,,,,
22-01-2020,1560,,,,,
23-01-2020,1568.8,,,,,
24-01-2020,1575.2,,,,,
27-01-2020,1580.6,,,,,
28-01-2020,1572.8,,,,,
29-01-2020,1573.5,,,,,
30-01-2020,1589.2,,,,,
31-01-2020,1587.9,,,,,
03-02-2020,1582.4,,,,,
04-02-2020,1555.5,,,,,
05-02-2020,1562.8,,,,,
06-02-2020,1570,,,,,
07-02-2020,1573.4,,,,,
10-02-2020,1579.5,,,,,
11-02-2020,1570.1,,,,,
12-02-2020,1571.6,,,,,
13-02-2020,1578.8,,,,,
14-02-2020,1586.4,,,,,
17-02-2020,1603.6,,,,,
18-02-2020,1603.6,,,,,
19-02-2020,1611.8,,,,,
20-02-2020,1620.5,,,,,
21-02-2020,1648.8,,,,,
24-02-2020,1676.6,,,,,
25-02-2020,1650,,,,,
26-02-2020,1643.1,,,,,
27-02-2020,1645.3,,,,,
28-02-2020,1569.3,,,,,
02-03-2020,1597.1,,,,,
03-03-2020,1646.6,,,,,
04-03-2020,1645.2,,,,,
05-03-2020,1670,,,,,
06-03-2020,1674.3,,,,,
09-03-2020,1677.4,,,,,
10-03-2020,1662,,,,,
11-03-2020,1644.1,,,,,
12-03-2020,1592.1,,,,,
13-03-2020,1518.2,,,,,
16-03-2020,1487.6,,,,,
17-03-2020,1527.2,,,,,
18-03-2020,1479.4,,,,,
19-03-2020,1481.3,,,,,
20-03-2020,1486.5,,,,,
23-03-2020,1570.2,,,,,
24-03-2020,1664,,,,,
25-03-2020,1636.6,,,,,
26-03-2020,1656,,,,,
27-03-2020,1641.3,,,,,
30-03-2020,1643.2,,,,,
31-03-2020,1596.6,,,,,
01-04-2020,1591.4,,,,,
02-04-2020,1637.7,,,,,
03-04-2020,1645.7,,,,,
06-04-2020,1693.9,,,,,
07-04-2020,1683.7,,,,,
08-04-2020,1684.3,,,,,
09-04-2020,1752.8,,,,,
13-04-2020,1761.4,,,,,
14-04-2020,1768.9,,,,,
15-04-2020,1740.2,,,,,
16-04-2020,1731.7,,,,,
17-04-2020,1698.8,,,,,
20-04-2020,1711.2,,,,,
21-04-2020,1687.8,,,,,
22-04-2020,1738.3,,,,,
23-04-2020,1745.4,,,,,
24-04-2020,1735.6,,,,,
27-04-2020,1723.8,,,,,
28-04-2020,1722.2,,,,,
29-04-2020,1716.3,,,,,
30-04-2020,1697.1,,,,,
01-05-2020,1704.4,,,,,
04-05-2020,1717.2,,,,,
05-05-2020,1715,,,,,
06-05-2020,1692.7,,,,,
07-05-2020,1730,,,,,
08-05-2020,1719.3,,,,,
11-05-2020,1704.6,,,,,
12-05-2020,1713.4,,,,,
13-05-2020,1721.6,,,,,
14-05-2020,1746.1,,,,,
15-05-2020,1761.5,,,,,
18-05-2020,1739.6,,,,,
19-05-2020,1751.6,,,,,
20-05-2020,1758.7,,,,,
21-05-2020,1729.2,,,,,
22-05-2020,1744.3,,,,,
25-05-2020,1705.6,,,,,
26-05-2020,1717.3,,,,,
27-05-2020,1719.1,,,,,
28-05-2020,1728.3,,,,,
29-05-2020,1751.7,,,,,
01-06-2020,1750.3,,,,,
02-06-2020,1734,,,,,
03-06-2020,1704.8,,,,,
04-06-2020,1727.4,,,,,
05-06-2020,1683,,,,,
08-06-2020,1705.1,,,,,
09-06-2020,1721.9,,,,,
10-06-2020,1720.7,,,,,
11-06-2020,1739.8,,,,,
12-06-2020,1737.3,,,,,
15-06-2020,1727.2,,,,,
16-06-2020,1736.5,,,,,
17-06-2020,1735.6,,,,,
18-06-2020,1731.1,,,,,
19-06-2020,1753,,,,,
22-06-2020,1766.4,,,,,
23-06-2020,1782,,,,,
24-06-2020,1775.1,,,,,
25-06-2020,1770.6,,,,,
26-06-2020,1780.3,,,,,
29-06-2020,1785.9,,,,,
30-06-2020,1805.2,,,,,
01-07-2020,1785.9,,,,,
02-07-2020,1795.8,,,,,
03-07-2020,1793.5,,,,,
06-07-2020,1799,,,,,
07-07-2020,1815.8,,,,,
08-07-2020,1826.5,,,,,
09-07-2020,1810.7,,,,,
10-07-2020,1808.6,,,,,
13-07-2020,1820.8,,,,,
14-07-2020,1819.8,,,,,
15-07-2020,1820.5,,,,,
16-07-2020,1806.3,,,,,
17-07-2020,1816,,,,,
20-07-2020,1822.2,,,,,
21-07-2020,1848.7,,,,,
22-07-2020,1869.9,,,,,
23-07-2020,1894.8,,,,,
24-07-2020,1902.5,,,,,
27-07-2020,1936.2,,,,,
28-07-2020,1949.9,,,,,
29-07-2020,1959.4,,,,,
30-07-2020,1955.2,,,,,
31-07-2020,1973.9,,,,,
03-08-2020,1974.7,,,,,
04-08-2020,2008.5,,,,,
05-08-2020,2037.1,,,,,
06-08-2020,2058.4,,,,,
07-08-2020,2018,,,,,
10-08-2020,2030.3,,,,,
11-08-2020,1938.9,,,,,
12-08-2020,1940.5,,,,,
13-08-2020,1961.9,,,,,
14-08-2020,1942.3,,,,,
17-08-2020,1989.9,,,,,
18-08-2020,2004.8,,,,,
19-08-2020,1963.5,,,,,
20-08-2020,1938.3,,,,,
21-08-2020,1938.3,,,,,
24-08-2020,1931.5,,,,,
25-08-2020,1915.6,,,,,
26-08-2020,1944.1,,,,,
27-08-2020,1925,,,,,
28-08-2020,1970.8,,,,,
31-08-2020,1974.5,,,,,
01-09-2020,1974.8,,,,,
02-09-2020,1940.8,,,,,
03-09-2020,1933.8,,,,,
04-09-2020,1930.6,,,,,
07-09-2020,1943.2,,,,,
08-09-2020,1939.5,,,,,
09-09-2020,1950.4,,,,,
10-09-2020,1959.7,,,,,
11-09-2020,1943.3,,,,,
14-09-2020,1958.8,,,,,
15-09-2020,1961.9,,,,,
16-09-2020,1966.2,,,,,
17-09-2020,1945.4,,,,,
18-09-2020,1957.5,,,,,
21-09-2020,1906.2,,,,,
22-09-2020,1903.4,,,,,
23-09-2020,1864.5,,,,,
24-09-2020,1873,,,,,
25-09-2020,1862.2,,,,,
28-09-2020,1877.6,,,,,
29-09-2020,1903.2,,,,,
30-09-2020,1895.5,,,,,
01-10-2020,1916.3,,,,,
02-10-2020,1907.6,,,,,
05-10-2020,1920.1,,,,,
06-10-2020,1908.8,,,,,
07-10-2020,1890.8,,,,,
08-10-2020,1895.1,,,,,
09-10-2020,1926.2,,,,,
12-10-2020,1928.9,,,,,
13-10-2020,1894.6,,,,,
14-10-2020,1907.3,,,,,
15-10-2020,1908.9,,,,,
16-10-2020,1906.4,,,,,
19-10-2020,1911.7,,,,,
20-10-2020,1915.4,,,,,
21-10-2020,1929.5,,,,,
22-10-2020,1904.6,,,,,
23-10-2020,1905.2,,,,,
26-10-2020,1905.7,,,,,
27-10-2020,1911.9,,,,,
28-10-2020,1879.2,,,,,
29-10-2020,1871.6,,,,,
30-10-2020,1883.5,,,,,
02-11-2020,1895.7,,,,,
03-11-2020,1914,,,,,
04-11-2020,1899.7,,,,,
05-11-2020,1950.2,,,,,
06-11-2020,1955.3,,,,,
09-11-2020,1860.1,,,,,
10-11-2020,1881.2,,,,,
11-11-2020,1866.2,,,,,
12-11-2020,1877.8,,,,,
13-11-2020,1890.7,,,,,
16-11-2020,1891.5,,,,,
17-11-2020,1888.8,,,,,
18-11-2020,1877.1,,,,,
19-11-2020,1864.8,,,,,
20-11-2020,1875.7,,,,,
23-11-2020,1841.5,,,,,
24-11-2020,1808.1,,,,,
25-11-2020,1808.8,,,,,
26-11-2020,1788.1,,,,,
27-11-2020,1788.1,,,,,
30-11-2020,1780.9,,,,,
01-12-2020,1818.9,,,,,
02-12-2020,1830.2,,,,,
03-12-2020,1841.1,,,,,
04-12-2020,1840,,,,,
07-12-2020,1866,,,,,
08-12-2020,1874.9,,,,,
09-12-2020,1838.5,,,,,
10-12-2020,1837.4,,,,,
11-12-2020,1843.6,,,,,
14-12-2020,1832.1,,,,,
15-12-2020,1855.3,,,,,
16-12-2020,1859.1,,,,,
17-12-2020,1890.4,,,,,
18-12-2020,1888.9,,,,,
21-12-2020,1882.8,,,,,
22-12-2020,1870.3,,,,,
23-12-2020,1878.1,,,,,
24-12-2020,1883.2,,,,,
28-12-2020,1880.4,,,,,
29-12-2020,1882.9,,,,,
30-12-2020,1895.6,,,,,
31-12-2020,1897.3,,,,,
04-01-2021,1949,,,,,
05-01-2021,1956.7,,,,,
06-01-2021,1910.4,,,,,
07-01-2021,1915.6,,,,,
08-01-2021,1837.3,,,,,
11-01-2021,1852.7,,,,,
12-01-2021,1846.1,,,,,
13-01-2021,1856.8,,,,,
14-01-2021,1853.3,,,,,
15-01-2021,1831.7,,,,,
18-01-2021,1840.2,,,,,
19-01-2021,1842,,,,,
20-01-2021,1868.5,,,,,
21-01-2021,1867.5,,,,,
22-01-2021,1857.9,,,,,
25-01-2021,1856.9,,,,,
26-01-2021,1852.8,,,,,
27-01-2021,1846.8,,,,,
28-01-2021,1841.2,,,,,
29-01-2021,1850.3,,,,,
01-02-2021,1863.9,,,,,
02-02-2021,1833.4,,,,,
03-02-2021,1835.1,,,,,
04-02-2021,1791.2,,,,,
05-02-2021,1813,,,,,
08-02-2021,1834.2,,,,,
09-02-2021,1837.5,,,,,
10-02-2021,1842.7,,,,,
11-02-2021,1826.8,,,,,
12-02-2021,1823.2,,,,,
15-02-2021,1799,,,,,
16-02-2021,1799,,,,,
17-02-2021,1772.8,,,,,
18-02-2021,1775,,,,,
19-02-2021,1777.4,,,,,
22-02-2021,1808.4,,,,,
23-02-2021,1805.9,,,,,
24-02-2021,1797.9,,,,,
25-02-2021,1776.9,,,,,
26-02-2021,1730.1,,,,,
01-03-2021,1724.4,,,,,
02-03-2021,1735.1,,,,,
03-03-2021,1717.3,,,,,
04-03-2021,1702.4,,,,,
05-03-2021,1700.3,,,,,
08-03-2021,1679.6,,,,,
09-03-2021,1718.5,,,,,
10-03-2021,1723.3,,,,,
11-03-2021,1723.9,,,,,
12-03-2021,1721.2,,,,,
15-03-2021,1730.6,,,,,
16-03-2021,1732.2,,,,,
17-03-2021,1728.4,,,,,
18-03-2021,1733.7,,,,,
19-03-2021,1742.9,,,,,
22-03-2021,1739.4,,,,,
23-03-2021,1726.4,,,,,
24-03-2021,1734.4,,,,,
25-03-2021,1726.3,,,,,
26-03-2021,1733.6,,,,,
29-03-2021,1713.6,,,,,
30-03-2021,1686,,,,,
31-03-2021,1715.6,,,,,
01-04-2021,1728.4,,,,,
05-04-2021,1728.8,,,,,
06-04-2021,1743,,,,,
07-04-2021,1741.6,,,,,
08-04-2021,1758.2,,,,,
09-04-2021,1744.8,,,,,
12-04-2021,1732.7,,,,,
13-04-2021,1747.6,,,,,
14-04-2021,1736.3,,,,,
15-04-2021,1766.8,,,,,
16-04-2021,1780.2,,,,,
19-04-2021,1770.6,,,,,
20-04-2021,1778.4,,,,,
21-04-2021,1793.1,,,,,
22-04-2021,1782,,,,,
23-04-2021,1777.8,,,,,
26-04-2021,1780.1,,,,,
27-04-2021,1778.8,,,,,
28-04-2021,1773.9,,,,,
29-04-2021,1769.4,,,,,
30-04-2021,1768.6,,,,,
03-05-2021,1792.6,,,,,
04-05-2021,1777,,,,,
05-05-2021,1785.3,,,,,
06-05-2021,1816.7,,,,,
07-05-2021,1832.4,,,,,
10-05-2021,1838.6,,,,,
11-05-2021,1837,,,,,
12-05-2021,1823.7,,,,,
13-05-2021,1825,,,,,
14-05-2021,1839.1,,,,,
17-05-2021,1868.5,,,,,
18-05-2021,1869,,,,,
19-05-2021,1882.3,,,,,
20-05-2021,1882.8,,,,,
21-05-2021,1877.6,,,,,
24-05-2021,1885.5,,,,,
25-05-2021,1899,,,,,
26-05-2021,1902.3,,,,,
27-05-2021,1898.5,,,,,
28-05-2021,1905.3,,,,,
31-05-2021,1905,,,,,
01-06-2021,1905,,,,,
02-06-2021,1909.9,,,,,
03-06-2021,1873.3,,,,,
04-06-2021,1892,,,,,
07-06-2021,1898.8,,,,,
08-06-2021,1894.4,,,,,
09-06-2021,1895.5,,,,,
10-06-2021,1896.4,,,,,
11-06-2021,1879.6,,,,,
14-06-2021,1865.9,,,,,
15-06-2021,1856.4,,,,,
16-06-2021,1861.4,,,,,
17-06-2021,1774.8,,,,,
18-06-2021,1769,,,,,
21-06-2021,1782.9,,,,,
22-06-2021,1777.4,,,,,
23-06-2021,1783.4,,,,,
24-06-2021,1776.7,,,,,
25-06-2021,1777.8,,,,,
28-06-2021,1780.7,,,,,
29-06-2021,1764.5,,,,,
30-06-2021,1772.4,,,,,
01-07-2021,1777.6,,,,,
02-07-2021,1784.1,,,,,
05-07-2021,1794.2,,,,,
06-07-2021,1795,,,,,
07-07-2021,1803,,,,,
08-07-2021,1801.1,,,,,
09-07-2021,1811.5,,,,,
12-07-2021,1806.8,,,,,
13-07-2021,1810.8,,,,,
14-07-2021,1825.9,,,,,
15-07-2021,1829.9,,,,,
16-07-2021,1815.9,,,,,
19-07-2021,1810.2,,,,,
20-07-2021,1812.3,,,,,
21-07-2021,1804.4,,,,,
22-07-2021,1806.5,,,,,
23-07-2021,1802.9,,,,,
26-07-2021,1800.4,,,,,
27-07-2021,1800.9,,,,,
28-07-2021,1800.8,,,,,
29-07-2021,1833.2,,,,,
30-07-2021,1814.5,,,,,
02-08-2021,1819.8,,,,,
03-08-2021,1811.7,,,,,
04-08-2021,1812.2,,,,,
05-08-2021,1806.6,,,,,
06-08-2021,1761.1,,,,,
09-08-2021,1724.4,,,,,
10-08-2021,1729.7,,,,,
11-08-2021,1751.2,,,,,
12-08-2021,1749.8,,,,,
13-08-2021,1776,,,,,
16-08-2021,1787.6,,,,,
17-08-2021,1785.7,,,,,
18-08-2021,1782.3,,,,,
19-08-2021,1780.9,,,,,
20-08-2021,1781.8,,,,,
23-08-2021,1804,,,,,
24-08-2021,1806.3,,,,,
25-08-2021,1788.8,,,,,
26-08-2021,1793,,,,,
27-08-2021,1817.2,,,,,
30-08-2021,1810,,,,,
31-08-2021,1816.9,,,,,
01-09-2021,1814.9,,,,,
02-09-2021,1810.4,,,,,
03-09-2021,1832.6,,,,,
06-09-2021,1798.5,,,,,
07-09-2021,1797.4,,,,,
08-09-2021,1792.4,,,,,
09-09-2021,1798.9,,,,,
10-09-2021,1791,,,,,
13-09-2021,1793.3,,,,,
14-09-2021,1806.1,,,,,
15-09-2021,1793.7,,,,,
16-09-2021,1755.7,,,,,
17-09-2021,1750.5,,,,,
20-09-2021,1762.9,,,,,
21-09-2021,1777.3,,,,,
22-09-2021,1777.9,,,,,
23-09-2021,1748.9,,,,,
24-09-2021,1750.9,,,,,
27-09-2021,1751.4,,,,,
28-09-2021,1737,,,,,
29-09-2021,1722.9,,,,,
30-09-2021,1757,,,,,
01-10-2021,1758.4,,,,,
04-10-2021,1767.6,,,,,
05-10-2021,1760.9,,,,,
06-10-2021,1761.8,,,,,
07-10-2021,1759.2,,,,,
08-10-2021,1757.4,,,,,
11-10-2021,1755.7,,,,,
12-10-2021,1759.3,,,,,
13-10-2021,1794.7,,,,,
14-10-2021,1797.9,,,,,
15-10-2021,1768.3,,,,,
18-10-2021,1765.7,,,,,
19-10-2021,1770.5,,,,,
20-10-2021,1784.9,,,,,
21-10-2021,1781.9,,,,,
22-10-2021,1796.3,,,,,
25-10-2021,1806.8,,,,,
26-10-2021,1793.4,,,,,
27-10-2021,1798.8,,,,,
28-10-2021,1803.6,,,,,
29-10-2021,1784.9,,,,,
01-11-2021,1796.9,,,,,
02-11-2021,1790.6,,,,,
03-11-2021,1765.1,,,,,
04-11-2021,1794.7,,,,,
05-11-2021,1818,,,,,
08-11-2021,1829.2,,,,,
09-11-2021,1832,,,,,
10-11-2021,1849.5,,,,,
11-11-2021,1865.2,,,,,
12-11-2021,1869.7,,,,,
15-11-2021,1868,,,,,
16-11-2021,1855.4,,,,,
17-11-2021,1871.5,,,,,
18-11-2021,1862.7,,,,,
19-11-2021,1852.9,,,,,
22-11-2021,1807.7,,,,,
23-11-2021,1785.1,,,,,
24-11-2021,1785.6,,,,,
25-11-2021,1788.1,,,,,
26-11-2021,1786.9,,,,,
29-11-2021,1785.2,,,,,
30-11-2021,1776.5,,,,,
01-12-2021,1784.3,,,,,
02-12-2021,1762.7,,,,,
03-12-2021,1783.9,,,,,
06-12-2021,1779.5,,,,,
07-12-2021,1784.7,,,,,
08-12-2021,1785.5,,,,,
09-12-2021,1776.7,,,,,
10-12-2021,1784.8,,,,,
13-12-2021,1788.3,,,,,
14-12-2021,1772.3,,,,,
15-12-2021,1764.5,,,,,
16-12-2021,1798.2,,,,,
17-12-2021,1804.9,,,,,
20-12-2021,1794.6,,,,,
21-12-2021,1788.7,,,,,
22-12-2021,1802.2,,,,,
23-12-2021,1811.7,,,,,
27-12-2021,1808.8,,,,,
28-12-2021,1810.9,,,,,
29-12-2021,1805.8,,,,,
30-12-2021,1815.3,,,,,
31-12-2021,1829.7,,,,,
03-01-2022,1801.1,,,,,
04-01-2022,1815.8,,,,,
05-01-2022,1826.6,,,,,
06-01-2022,1791,,,,,
07-01-2022,1799.3,,,,,
10-01-2022,1800.7,,,,,
11-01-2022,1820.4,,,,,
12-01-2022,1829.1,,,,,
13-01-2022,1823.3,,,,,
14-01-2022,1818.3,,,,,
17-01-2022,1812.4,,,,,
18-01-2022,1814.1,,,,,
19-01-2022,1844.7,,,,,
20-01-2022,1844.3,,,,,
21-01-2022,1833.5,,,,,
24-01-2022,1843.4,,,,,
25-01-2022,1854.1,,,,,
26-01-2022,1831,,,,,
27-01-2022,1794.2,,,,,
28-01-2022,1786.6,,,,,
31-01-2022,1796.4,,,,,
01-02-2022,1801.5,,,,,
02-02-2022,1810.3,,,,,
03-02-2022,1804.1,,,,,
04-02-2022,1807.8,,,,,
07-02-2022,1821.8,,,,,
08-02-2022,1827.9,,,,,
09-02-2022,1836.6,,,,,
10-02-2022,1837.4,,,,,
11-02-2022,1842.1,,,,,
14-02-2022,1869.4,,,,,
15-02-2022,1856.2,,,,,
16-02-2022,1871.5,,,,,
17-02-2022,1902,,,,,
18-02-2022,1899.8,,,,,
21-02-2022,1907.4,,,,,
22-02-2022,1907.4,,,,,
23-02-2022,1910.4,,,,,
24-02-2022,1926.3,,,,,
25-02-2022,1889.2,,,,,
28-02-2022,1902.2,,,,,
01-03-2022,1945.3,,,,,
02-03-2022,1924.6,,,,,
03-03-2022,1938.1,,,,,
04-03-2022,1968.9,,,,,
07-03-2022,1998.7,,,,,
08-03-2022,2046.3,,,,,
09-03-2022,1990.7,,,,,
10-03-2022,2002.9,,,,,
11-03-2022,1987.6,,,,,
14-03-2022,1963.4,,,,,
15-03-2022,1932.6,,,,,
16-03-2022,1911.9,,,,,
17-03-2022,1946,,,,,
18-03-2022,1931.7,,,,,
21-03-2022,1932.5,,,,,
22-03-2022,1924.4,,,,,
23-03-2022,1940.2,,,,,
24-03-2022,1964.9,,,,,
25-03-2022,1956.9,,,,,
28-03-2022,1942.3,,,,,
29-03-2022,1915.2,,,,,
30-03-2022,1939,,,,,
31-03-2022,1954,,,,,
01-04-2022,1923.7,,,,,
04-04-2022,1934,,,,,
05-04-2022,1927.5,,,,,
06-04-2022,1923.1,,,,,
07-04-2022,1937.8,,,,,
08-04-2022,1945.6,,,,,
11-04-2022,1948.2,,,,,
12-04-2022,1976.1,,,,,
13-04-2022,1984.7,,,,,
14-04-2022,1974.9,,,,,
18-04-2022,1986.4,,,,,
19-04-2022,1959,,,,,
20-04-2022,1955.6,,,,,
21-04-2022,1948.2,,,,,
22-04-2022,1934.3,,,,,
25-04-2022,1896,,,,,
26-04-2022,1904.1,,,,,
27-04-2022,1888.7,,,,,
28-04-2022,1894.8,,,,,
29-04-2022,1915.1,,,,,
02-05-2022,1867,,,,,
03-05-2022,1873.9,,,,,
04-05-2022,1872.1,,,,,
05-05-2022,1879,,,,,
06-05-2022,1886.2,,,,,
09-05-2022,1862,,,,,
10-05-2022,1844.4,,,,,
11-05-2022,1857.1,,,,,
12-05-2022,1827.9,,,,,
13-05-2022,1811.3,,,,,
16-05-2022,1816.8,,,,,
17-05-2022,1821.9,,,,,
18-05-2022,1819,,,,,
19-05-2022,1844,,,,,
20-05-2022,1844.7,,,,,
23-05-2022,1850.6,,,,,
24-05-2022,1868.4,,,,,
25-05-2022,1849.2,,,,,
26-05-2022,1850.6,,,,,
27-05-2022,1857.3,,,,,
30-05-2022,1848.4,,,,,
31-05-2022,1848.4,,,,,
01-06-2022,1848.7,,,,,
02-06-2022,1871.4,,,,,
03-06-2022,1850.2,,,,,
06-06-2022,1843.7,,,,,
07-06-2022,1852.1,,,,,
08-06-2022,1856.5,,,,,
09-06-2022,1852.8,,,,,
10-06-2022,1875.5,,,,,
13-06-2022,1831.8,,,,,
14-06-2022,1813.5,,,,,
15-06-2022,1819.6,,,,,
16-06-2022,1849.9,,,,,
17-06-2022,1840.6,,,,,
20-06-2022,1838.8,,,,,
21-06-2022,1838.8,,,,,
22-06-2022,1838.4,,,,,
23-06-2022,1829.8,,,,,
24-06-2022,1830.3,,,,,
27-06-2022,1824.8,,,,,
28-06-2022,1821.2,,,,,
29-06-2022,1822,,,,,
30-06-2022,1812,,,,,
01-07-2022,1805.9,,,,,
04-07-2022,1763.9,,,,,
05-07-2022,1768.9,,,,,
06-07-2022,1741.3,,,,,
07-07-2022,1744.1,,,,,
08-07-2022,1746.7,,,,,
11-07-2022,1735.9,,,,,
12-07-2022,1728.9,,,,,
13-07-2022,1739.5,,,,,
14-07-2022,1709.9,,,,,
15-07-2022,1707.5,,,,,
18-07-2022,1713.8,,,,,
19-07-2022,1714.1,,,,,
20-07-2022,1703.9,,,,,
21-07-2022,1717.3,,,,,
22-07-2022,1731.4,,,,,
25-07-2022,1723.2,,,,,
